dataset,origin_place,destination_place,origin_lat,origin_lng,destination_lat,destination_lng,mode,distance_m,duration_s
train,Pike Place Market,Original Selfie Museum | Seattle,47.60939849082073,-122.3418399195103,47.60778846750169,-122.33979304776203,driving,374.0,157.0
train,Pike Place Market,Original Selfie Museum | Seattle,47.60939849082073,-122.3418399195103,47.60778846750169,-122.33979304776203,bicycling,361.0,119.0
train,Pike Place Market,Original Selfie Museum | Seattle,47.60939849082073,-122.3418399195103,47.60778846750169,-122.33979304776203,transit,342.0,314.0
train,Pike Place Market,Original Selfie Museum | Seattle,47.60939849082073,-122.3418399195103,47.60778846750169,-122.33979304776203,walking,342.0,314.0
train,Seattle Chinese Garden,Broadmoor Golf Club,47.55176640036533,-122.3524959672396,47.64031319564501,-122.2915176257205,driving,17184.0,1291.0
train,Seattle Chinese Garden,Broadmoor Golf Club,47.55176640036533,-122.3524959672396,47.64031319564501,-122.2915176257205,bicycling,16882.0,4171.0
train,Seattle Chinese Garden,Broadmoor Golf Club,47.55176640036533,-122.3524959672396,47.64031319564501,-122.2915176257205,transit,18007.0,4514.0
train,Seattle Chinese Garden,Broadmoor Golf Club,47.55176640036533,-122.3524959672396,47.64031319564501,-122.2915176257205,walking,14332.0,12207.0
train,Aubrey Davis Park,Fremont Troll,47.592027989640826,-122.2445184023096,47.65105594466806,-122.34750074191479,driving,16664.0,948.0
train,Aubrey Davis Park,Fremont Troll,47.592027989640826,-122.2445184023096,47.65105594466806,-122.34750074191479,bicycling,14183.0,3522.0
train,Aubrey Davis Park,Fremont Troll,47.592027989640826,-122.2445184023096,47.65105594466806,-122.34750074191479,transit,16547.0,3836.0
train,Aubrey Davis Park,Fremont Troll,47.592027989640826,-122.2445184023096,47.65105594466806,-122.34750074191479,walking,12998.0,10992.0
test,Sonder RailSpur Apartments Pioneer Square,Marymoor Village Station - suburban train line ,47.598610725936354,-122.33350489820695,47.66723127240838,-122.10990989940258,driving,25567.0,1282.0
test,Sonder RailSpur Apartments Pioneer Square,Marymoor Village Station - suburban train line ,47.598610725936354,-122.33350489820695,47.66723127240838,-122.10990989940258,bicycling,30339.0,6989.0
test,Sonder RailSpur Apartments Pioneer Square,Marymoor Village Station - suburban train line ,47.598610725936354,-122.33350489820695,47.66723127240838,-122.10990989940258,transit,26402.0,2951.0
test,Sonder RailSpur Apartments Pioneer Square,Marymoor Village Station - suburban train line ,47.598610725936354,-122.33350489820695,47.66723127240838,-122.10990989940258,walking,24398.0,20767.0
test,Volunteer Park Conservatory,Sumner Station  - train station,47.63210767740743,-122.31574605223666,47.20163259557312,-122.24457970375572,driving,58757.0,2843.0
test,Volunteer Park Conservatory,Sumner Station  - train station,47.63210767740743,-122.31574605223666,47.20163259557312,-122.24457970375572,bicycling,57903.0,10975.0
test,Volunteer Park Conservatory,Sumner Station  - train station,47.63210767740743,-122.31574605223666,47.20163259557312,-122.24457970375572,transit,70634.0,6031.0
test,Volunteer Park Conservatory,Sumner Station  - train station,47.63210767740743,-122.31574605223666,47.20163259557312,-122.24457970375572,walking,52304.0,42818.0
test,SODO Station - light rail station,Bellevue Downtown Station - light rail station,47.581165192600594,-122.32736238031688,47.61522588585599,-122.1921148622084,driving,18229.0,945.0
test,SODO Station - light rail station,Bellevue Downtown Station - light rail station,47.581165192600594,-122.32736238031688,47.61522588585599,-122.1921148622084,bicycling,18572.0,4283.0
test,SODO Station - light rail station,Bellevue Downtown Station - light rail station,47.581165192600594,-122.32736238031688,47.61522588585599,-122.1921148622084,transit,20824.0,2736.0
test,SODO Station - light rail station,Bellevue Downtown Station - light rail station,47.581165192600594,-122.32736238031688,47.61522588585599,-122.1921148622084,walking,17094.0,14337.0
test,Fremont Troll,The Seattle Great Wheel,47.65105594466806,-122.34750074191479,47.60612088117679,-122.34252171878009,driving,5464.0,687.0
test,Fremont Troll,The Seattle Great Wheel,47.65105594466806,-122.34750074191479,47.60612088117679,-122.34252171878009,bicycling,7195.0,1826.0
test,Fremont Troll,The Seattle Great Wheel,47.65105594466806,-122.34750074191479,47.60612088117679,-122.34252171878009,transit,6342.0,2179.0
test,Fremont Troll,The Seattle Great Wheel,47.65105594466806,-122.34750074191479,47.60612088117679,-122.34252171878009,walking,5902.0,4929.0
test,Roanoke Park,Chism Beach Park,47.643558850599135,-122.3202791177817,47.59991928985571,-122.21078492396391,driving,20120.0,1136.0
test,Roanoke Park,Chism Beach Park,47.643558850599135,-122.3202791177817,47.59991928985571,-122.21078492396391,bicycling,15681.0,3434.0
test,Roanoke Park,Chism Beach Park,47.643558850599135,-122.3202791177817,47.59991928985571,-122.21078492396391,transit,22487.0,4752.0
test,Roanoke Park,Chism Beach Park,47.643558850599135,-122.3202791177817,47.59991928985571,-122.21078492396391,walking,13601.0,11389.0
test,Mountlake Terrace Station - Light rail station,Lumen Field,47.78504618330906,-122.31478927811604,47.595050883007005,-122.3316718890206,driving,24199.0,1101.0
test,Mountlake Terrace Station - Light rail station,Lumen Field,47.78504618330906,-122.31478927811604,47.595050883007005,-122.3316718890206,bicycling,23287.0,5629.0
test,Mountlake Terrace Station - Light rail station,Lumen Field,47.78504618330906,-122.31478927811604,47.595050883007005,-122.3316718890206,transit,24305.0,2608.0
test,Mountlake Terrace Station - Light rail station,Lumen Field,47.78504618330906,-122.31478927811604,47.595050883007005,-122.3316718890206,walking,22548.0,18803.0
test,Newcastle Beach Park,"South Tacoma Station
 - train station",47.56581084639867,-122.19010728686807,47.20384206990258,-122.48552882076079,driving,56725.0,2461.0
test,Newcastle Beach Park,"South Tacoma Station
 - train station",47.56581084639867,-122.19010728686807,47.20384206990258,-122.48552882076079,bicycling,61848.0,12604.0
test,Newcastle Beach Park,"South Tacoma Station
 - train station",47.56581084639867,-122.19010728686807,47.20384206990258,-122.48552882076079,transit,73775.0,9768.0
test,Newcastle Beach Park,"South Tacoma Station
 - train station",47.56581084639867,-122.19010728686807,47.20384206990258,-122.48552882076079,walking,57663.0,48300.0
test,Starfire Sports,Volunteer Park Conservatory,47.47001944176469,-122.24941096374927,47.63210767740743,-122.31574605223666,driving,23763.0,1384.0
test,Starfire Sports,Volunteer Park Conservatory,47.47001944176469,-122.24941096374927,47.63210767740743,-122.31574605223666,bicycling,23190.0,5171.0
test,Starfire Sports,Volunteer Park Conservatory,47.47001944176469,-122.24941096374927,47.63210767740743,-122.31574605223666,transit,23147.0,4655.0
test,Starfire Sports,Volunteer Park Conservatory,47.47001944176469,-122.24941096374927,47.63210767740743,-122.31574605223666,walking,20853.0,17956.0
test,Space Needle,Lumen Field,47.620475865973454,-122.34922662355609,47.595050883007005,-122.3316718890206,driving,4887.0,539.0
test,Space Needle,Lumen Field,47.620475865973454,-122.34922662355609,47.595050883007005,-122.3316718890206,bicycling,3720.0,992.0
test,Space Needle,Lumen Field,47.620475865973454,-122.34922662355609,47.595050883007005,-122.3316718890206,transit,4566.0,1927.0
test,Space Needle,Lumen Field,47.620475865973454,-122.34922662355609,47.595050883007005,-122.3316718890206,walking,3592.0,2977.0
test,Kent Station  - train station,Westlake Park,47.38456169019029,-122.23294597098803,47.61094900589339,-122.33702063223053,driving,32294.0,1663.0
test,Kent Station  - train station,Westlake Park,47.38456169019029,-122.23294597098803,47.61094900589339,-122.33702063223053,bicycling,35690.0,7120.0
test,Kent Station  - train station,Westlake Park,47.38456169019029,-122.23294597098803,47.61094900589339,-122.33702063223053,transit,32403.0,4092.0
test,Kent Station  - train station,Westlake Park,47.38456169019029,-122.23294597098803,47.61094900589339,-122.33702063223053,walking,29764.0,24512.0
test,Westlake Station - light rail station,Pier 55,47.61175694210985,-122.3365386185384,47.60473848834246,-122.33971581996045,driving,1385.0,397.0
test,Westlake Station - light rail station,Pier 55,47.61175694210985,-122.3365386185384,47.60473848834246,-122.33971581996045,bicycling,1399.0,421.0
test,Westlake Station - light rail station,Pier 55,47.61175694210985,-122.3365386185384,47.60473848834246,-122.33971581996045,transit,1226.0,610.0
test,Westlake Station - light rail station,Pier 55,47.61175694210985,-122.3365386185384,47.60473848834246,-122.33971581996045,walking,1101.0,929.0
test,Lynnwood City Center Station - Light rail station,Burke Museum of Natural History and Culture,47.81563114306697,-122.29482461527935,47.66041766926138,-122.31155621097038,driving,19956.0,1094.0
test,Lynnwood City Center Station - Light rail station,Burke Museum of Natural History and Culture,47.81563114306697,-122.29482461527935,47.66041766926138,-122.31155621097038,bicycling,23226.0,5229.0
test,Lynnwood City Center Station - Light rail station,Burke Museum of Natural History and Culture,47.81563114306697,-122.29482461527935,47.66041766926138,-122.31155621097038,transit,19139.0,1637.0
test,Lynnwood City Center Station - Light rail station,Burke Museum of Natural History and Culture,47.81563114306697,-122.29482461527935,47.66041766926138,-122.31155621097038,walking,19059.0,15825.0
test,U District Station - light rail station,Seattle Pinball Museum,47.6599735494618,-122.31407798225337,47.598062914430656,-122.32478776955406,driving,8968.0,713.0
test,U District Station - light rail station,Seattle Pinball Museum,47.6599735494618,-122.31407798225337,47.598062914430656,-122.32478776955406,bicycling,8480.0,2083.0
test,U District Station - light rail station,Seattle Pinball Museum,47.6599735494618,-122.31407798225337,47.598062914430656,-122.32478776955406,transit,9175.0,1168.0
test,U District Station - light rail station,Seattle Pinball Museum,47.6599735494618,-122.31407798225337,47.598062914430656,-122.32478776955406,walking,8060.0,6768.0
test,The Gum Wall at Unexpected Productions Improv,Historic Chinatown Gate,47.60835761047191,-122.3403386964607,47.598437167923336,-122.3273775033157,driving,1793.0,432.0
test,The Gum Wall at Unexpected Productions Improv,Historic Chinatown Gate,47.60835761047191,-122.3403386964607,47.598437167923336,-122.3273775033157,bicycling,1726.0,582.0
test,The Gum Wall at Unexpected Productions Improv,Historic Chinatown Gate,47.60835761047191,-122.3403386964607,47.598437167923336,-122.3273775033157,transit,1767.0,807.0
test,The Gum Wall at Unexpected Productions Improv,Historic Chinatown Gate,47.60835761047191,-122.3403386964607,47.598437167923336,-122.3273775033157,walking,1731.0,1476.0
test,Pier 55,Island Crest Park,47.60473848834246,-122.33971581996045,47.55038815689837,-122.22362827521079,driving,14063.0,967.0
test,Pier 55,Island Crest Park,47.60473848834246,-122.33971581996045,47.55038815689837,-122.22362827521079,bicycling,14836.0,3842.0
test,Pier 55,Island Crest Park,47.60473848834246,-122.33971581996045,47.55038815689837,-122.22362827521079,transit,15961.0,3182.0
test,Pier 55,Island Crest Park,47.60473848834246,-122.33971581996045,47.55038815689837,-122.22362827521079,walking,13470.0,11521.0
test,Gas Works Park,Juanita Beach Park,47.64562277252068,-122.33436095731012,47.70461277246282,-122.21481027193994,driving,24587.0,1652.0
test,Gas Works Park,Juanita Beach Park,47.64562277252068,-122.33436095731012,47.70461277246282,-122.21481027193994,bicycling,19465.0,4126.0
test,Gas Works Park,Juanita Beach Park,47.64562277252068,-122.33436095731012,47.70461277246282,-122.21481027193994,transit,23461.0,4607.0
test,Gas Works Park,Juanita Beach Park,47.64562277252068,-122.33436095731012,47.70461277246282,-122.21481027193994,walking,19275.0,15790.0
test,Seattle Aquarium,Seattle Public Library - Central Library,47.60738161055215,-122.34296367108706,47.60665261297587,-122.33218316372471,driving,1083.0,330.0
test,Seattle Aquarium,Seattle Public Library - Central Library,47.60738161055215,-122.34296367108706,47.60665261297587,-122.33218316372471,bicycling,1146.0,586.0
test,Seattle Aquarium,Seattle Public Library - Central Library,47.60738161055215,-122.34296367108706,47.60665261297587,-122.33218316372471,transit,1220.0,893.0
test,Seattle Aquarium,Seattle Public Library - Central Library,47.60738161055215,-122.34296367108706,47.60665261297587,-122.33218316372471,walking,1119.0,1115.0
test,Angle Lake Station - light rail station,Beacon Hill Station - light rail station,47.42298823895366,-122.29787955276633,47.57926798518594,-122.31172740892907,driving,22276.0,1160.0
test,Angle Lake Station - light rail station,Beacon Hill Station - light rail station,47.42298823895366,-122.29787955276633,47.57926798518594,-122.31172740892907,bicycling,21079.0,4418.0
test,Angle Lake Station - light rail station,Beacon Hill Station - light rail station,47.42298823895366,-122.29787955276633,47.57926798518594,-122.31172740892907,transit,21793.0,1809.0
test,Angle Lake Station - light rail station,Beacon Hill Station - light rail station,47.42298823895366,-122.29787955276633,47.57926798518594,-122.31172740892907,walking,20241.0,17000.0
test,Seattle Japanese Garden,Chism Beach Park,47.62898814360236,-122.29629747947965,47.59991928985571,-122.21078492396391,driving,14330.0,1172.0
test,Seattle Japanese Garden,Chism Beach Park,47.62898814360236,-122.29629747947965,47.59991928985571,-122.21078492396391,bicycling,14131.0,3064.0
test,Seattle Japanese Garden,Chism Beach Park,47.62898814360236,-122.29629747947965,47.59991928985571,-122.21078492396391,transit,22110.0,4864.0
test,Seattle Japanese Garden,Chism Beach Park,47.62898814360236,-122.29629747947965,47.59991928985571,-122.21078492396391,walking,13578.0,11363.0
test,Kent Station  - train station,T-Mobile Park,47.38456169019029,-122.23294597098803,47.59146256859391,-122.33264630296841,driving,31071.0,1548.0
test,Kent Station  - train station,T-Mobile Park,47.38456169019029,-122.23294597098803,47.59146256859391,-122.33264630296841,bicycling,33546.0,6378.0
test,Kent Station  - train station,T-Mobile Park,47.38456169019029,-122.23294597098803,47.59146256859391,-122.33264630296841,transit,31093.0,4319.0
test,Kent Station  - train station,T-Mobile Park,47.38456169019029,-122.23294597098803,47.59146256859391,-122.33264630296841,walking,27623.0,22639.0
test,Green Lake Park,SeaTac/Airport Station - light rail station,47.68018985332069,-122.32842851303496,47.44534852757398,-122.29689677665228,driving,31069.0,1554.0
test,Green Lake Park,SeaTac/Airport Station - light rail station,47.68018985332069,-122.32842851303496,47.44534852757398,-122.29689677665228,bicycling,29879.0,6953.0
test,Green Lake Park,SeaTac/Airport Station - light rail station,47.68018985332069,-122.32842851303496,47.44534852757398,-122.29689677665228,transit,34811.0,3960.0
test,Green Lake Park,SeaTac/Airport Station - light rail station,47.68018985332069,-122.32842851303496,47.44534852757398,-122.29689677665228,walking,29975.0,25420.0
test,Burke Museum of Natural History and Culture,Chihuly Garden and Glass,47.66041766926138,-122.31155621097038,47.62054706471586,-122.35046081087614,driving,6996.0,905.0
test,Burke Museum of Natural History and Culture,Chihuly Garden and Glass,47.66041766926138,-122.31155621097038,47.62054706471586,-122.35046081087614,bicycling,8083.0,1768.0
test,Burke Museum of Natural History and Culture,Chihuly Garden and Glass,47.66041766926138,-122.31155621097038,47.62054706471586,-122.35046081087614,transit,9070.0,1419.0
test,Burke Museum of Natural History and Culture,Chihuly Garden and Glass,47.66041766926138,-122.31155621097038,47.62054706471586,-122.35046081087614,walking,6544.0,5461.0
test,Seattle Pinball Museum,East Main Station - light rail station,47.598062914430656,-122.32478776955406,47.608176874389706,-122.19114461036955,driving,15132.0,921.0
test,Seattle Pinball Museum,East Main Station - light rail station,47.598062914430656,-122.32478776955406,47.608176874389706,-122.19114461036955,bicycling,16667.0,3842.0
test,Seattle Pinball Museum,East Main Station - light rail station,47.598062914430656,-122.32478776955406,47.608176874389706,-122.19114461036955,transit,17476.0,2598.0
test,Seattle Pinball Museum,East Main Station - light rail station,47.598062914430656,-122.32478776955406,47.608176874389706,-122.19114461036955,walking,14573.0,12168.0
test,Lakewood Station - train station,Luther Burbank Park,47.1529698916212,-122.49938506575916,47.591172896963286,-122.2256759261922,driving,71586.0,3025.0
test,Lakewood Station - train station,Luther Burbank Park,47.1529698916212,-122.49938506575916,47.591172896963286,-122.2256759261922,bicycling,79074.0,15577.0
test,Lakewood Station - train station,Luther Burbank Park,47.1529698916212,-122.49938506575916,47.591172896963286,-122.2256759261922,transit,79895.0,7398.0
test,Lakewood Station - train station,Luther Burbank Park,47.1529698916212,-122.49938506575916,47.591172896963286,-122.2256759261922,walking,69129.0,57763.0
test,Island Crest Park,"6th Ave Station - light rail station
",47.55038815689837,-122.22362827521079,47.25692010442415,-122.45286364899901,driving,65065.0,2869.0
test,Island Crest Park,"6th Ave Station - light rail station
",47.55038815689837,-122.22362827521079,47.25692010442415,-122.45286364899901,bicycling,67239.0,13747.0
test,Island Crest Park,"6th Ave Station - light rail station
",47.55038815689837,-122.22362827521079,47.25692010442415,-122.45286364899901,transit,72393.0,7389.0
test,Island Crest Park,"6th Ave Station - light rail station
",47.55038815689837,-122.22362827521079,47.25692010442415,-122.45286364899901,walking,62070.0,51986.0
